Date,Day,Lot,% Capacity,Occupied,Spaces
2022-02-02,Wednesday,LOT 3,51.84563758389261,618.0,1192
2022-02-02,Wednesday,LOT 4 General,53.98601398601398,772.0,1430
2022-02-02,Wednesday,LOT 4 Premium,93.75,330.0,352
2022-02-02,Wednesday,LOT 5,29.136363636363637,641.0,2200
2022-02-02,Wednesday,LOT 5 Value,0.0,0.0,0
2022-02-02,Wednesday,LOT 6,-100.0,-1.0,-1
2022-02-03,Thursday,LOT 2 General,32.157506152584084,392.0,1219
2022-02-03,Thursday,LOT 2 Premium,32.71604938271605,106.0,324
2022-02-03,Thursday,LOT 2 Value,0.0,0.0,0
2022-02-03,Thursday,LOT 3,57.130872483221474,681.0,1192
2022-02-03,Thursday,LOT 4 General,46.36363636363636,663.0,1430
2022-02-03,Thursday,LOT 4 Premium,88.92045454545455,313.0,352
2022-02-03,Thursday,LOT 5,31.86363636363636,701.0,2200
2022-02-03,Thursday,LOT 5 Value,0.0,0.0,0
2022-02-03,Thursday,LOT 6,-100.0,-1.0,-1
2022-02-04,Friday,LOT 2 General,38.7202625102543,472.0,1219
2022-02-04,Friday,LOT 2 Premium,35.18518518518518,114.0,324
2022-02-04,Friday,LOT 2 Value,0.0,0.0,0
2022-02-04,Friday,LOT 3,56.62751677852349,675.0,1192
2022-02-04,Friday,LOT 4 General,43.21678321678321,618.0,1430
2022-02-04,Friday,LOT 4 Premium,94.03409090909092,331.0,352
2022-02-04,Friday,LOT 5,36.31818181818181,799.0,2200
2022-02-04,Friday,LOT 5 Value,0.0,0.0,0
2022-02-04,Friday,LOT 6,-100.0,-1.0,-1
2022-02-05,Saturday,LOT 2 General,39.86874487284659,486.0,1219
2022-02-05,Saturday,LOT 2 Premium,35.49382716049383,115.0,324
2022-02-05,Saturday,LOT 2 Value,0.0,0.0,0
2022-02-05,Saturday,LOT 3,63.506711409395976,757.0,1192
2022-02-05,Saturday,LOT 4 General,41.32867132867133,591.0,1430
2022-02-05,Saturday,LOT 4 Premium,90.90909090909092,320.0,352
2022-02-05,Saturday,LOT 5,37.81818181818182,832.0,2200
2022-02-05,Saturday,LOT 5 Value,0.0,0.0,0
2022-02-05,Saturday,LOT 6,-100.0,-1.0,-1
2022-02-06,Sunday,LOT 2 General,46.75963904840032,570.0,1219
2022-02-06,Sunday,LOT 2 Premium,46.29629629629629,150.0,324
2022-02-06,Sunday,LOT 2 Value,0.0,0.0,0
2022-02-06,Sunday,LOT 3,59.06040268456376,704.0,1192
2022-02-06,Sunday,LOT 4 General,37.34265734265734,534.0,1430
2022-02-06,Sunday,LOT 4 Premium,84.94318181818183,299.0,352
2022-02-06,Sunday,LOT 5,37.45454545454545,824.0,2200
2022-02-06,Sunday,LOT 5 Value,0.0,0.0,0
2022-02-06,Sunday,LOT 6,-100.0,-1.0,-1
2022-02-07,Monday,LOT 2 General,30.84495488105004,376.0,1219
2022-02-07,Monday,LOT 2 Premium,35.80246913580246,116.0,324
2022-02-07,Monday,LOT 2 Value,0.0,0.0,0
2022-02-07,Monday,LOT 3,53.94295302013423,643.0,1192
2022-02-07,Monday,LOT 4 General,47.06293706293706,673.0,1430
2022-02-07,Monday,LOT 4 Premium,94.03409090909092,331.0,352
2022-02-07,Monday,LOT 5,34.22727272727273,753.0,2200
2022-02-07,Monday,LOT 5 Value,0.0,0.0,0
2022-02-07,Monday,LOT 6,-100.0,-1.0,-1
2022-02-08,Tuesday,LOT 2 General,29.122231337161608,355.0,1219
2022-02-08,Tuesday,LOT 2 Premium,36.419753086419746,118.0,324
2022-02-08,Tuesday,LOT 2 Value,0.0,0.0,0
2022-02-08,Tuesday,LOT 3,50.167785234899334,598.0,1192
2022-02-08,Tuesday,LOT 4 General,55.59440559440559,795.0,1430
2022-02-08,Tuesday,LOT 4 Premium,94.31818181818183,332.0,352
2022-02-08,Tuesday,LOT 5,32.31818181818182,711.0,2200
2022-02-08,Tuesday,LOT 5 Value,0.0,0.0,0
2022-02-08,Tuesday,LOT 6,-100.0,-1.0,-1
2022-02-09,Wednesday,LOT 2 General,32.40360951599672,395.0,1219
2022-02-09,Wednesday,LOT 2 Premium,36.11111111111111,117.0,324
2022-02-09,Wednesday,LOT 2 Value,0.0,0.0,0
2022-02-09,Wednesday,LOT 3,55.28523489932886,659.0,1192
2022-02-09,Wednesday,LOT 4 General,57.76223776223777,826.0,1430
2022-02-09,Wednesday,LOT 4 Premium,94.88636363636364,334.0,352
2022-02-09,Wednesday,LOT 5,34.13636363636363,751.0,2200
2022-02-09,Wednesday,LOT 5 Value,0.0,0.0,0
2022-02-09,Wednesday,LOT 6,-100.0,-1.0,-1
2022-02-10,Thursday,LOT 2 General,33.96226415094339,414.0,1219
2022-02-10,Thursday,LOT 2 Premium,39.81481481481481,129.0,324
2022-02-10,Thursday,LOT 2 Value,0.0,0.0,0
2022-02-10,Thursday,LOT 3,57.38255033557047,684.0,1192
2022-02-10,Thursday,LOT 4 General,57.20279720279721,818.0,1430
2022-02-10,Thursday,LOT 4 Premium,92.04545454545455,324.0,352
2022-02-10,Thursday,LOT 5,39.68181818181818,873.0,2200
2022-02-10,Thursday,LOT 5 Value,0.0,0.0,0
2022-02-10,Thursday,LOT 6,-100.0,-1.0,-1
2022-02-11,Friday,LOT 2 General,41.91960623461854,511.0,1219
2022-02-11,Friday,LOT 2 Premium,34.25925925925926,111.0,324
2022-02-11,Friday,LOT 2 Value,0.0,0.0,0
2022-02-11,Friday,LOT 3,66.77852348993288,796.0,1192
2022-02-11,Friday,LOT 4 General,52.65734265734265,753.0,1430
2022-02-11,Friday,LOT 4 Premium,93.18181818181817,328.0,352
2022-02-11,Friday,LOT 5,46.54545454545454,1024.0,2200
2022-02-11,Friday,LOT 5 Value,0.0,0.0,0
2022-02-11,Friday,LOT 6,-100.0,-1.0,-1
2022-02-12,Saturday,LOT 2 General,43.23215750615258,527.0,1219
2022-02-12,Saturday,LOT 2 Premium,37.03703703703703,120.0,324
2022-02-12,Saturday,LOT 2 Value,0.0,0.0,0
2022-02-12,Saturday,LOT 3,63.08724832214765,752.0,1192
2022-02-12,Saturday,LOT 4 General,41.81818181818181,598.0,1430
2022-02-12,Saturday,LOT 4 Premium,93.75,330.0,352
2022-02-12,Saturday,LOT 5,48.13636363636364,1059.0,2200
2022-02-12,Saturday,LOT 5 Value,0.0,0.0,0
2022-02-12,Saturday,LOT 6,-100.0,-1.0,-1
2022-02-13,Sunday,LOT 2 General,52.502050861361774,640.0,1219
2022-02-13,Sunday,LOT 2 Premium,38.58024691358024,125.0,324
2022-02-13,Sunday,LOT 2 Value,0.0,0.0,0
2022-02-13,Sunday,LOT 3,74.83221476510067,892.0,1192
2022-02-13,Sunday,LOT 4 General,52.72727272727272,754.0,1430
2022-02-13,Sunday,LOT 4 Premium,95.17045454545455,335.0,352
2022-02-13,Sunday,LOT 5,53.63636363636364,1180.0,2200
2022-02-13,Sunday,LOT 5 Value,0.0,0.0,0
2022-02-13,Sunday,LOT 6,-100.0,-1.0,-1
2022-02-14,Monday,LOT 2 General,33.38802296964725,407.0,1219
2022-02-14,Monday,LOT 2 Premium,45.370370370370374,147.0,324
2022-02-14,Monday,LOT 2 Value,0.0,0.0,0
2022-02-14,Monday,LOT 3,55.28523489932886,659.0,1192
2022-02-14,Monday,LOT 4 General,41.60839160839161,595.0,1430
2022-02-14,Monday,LOT 4 Premium,91.19318181818183,321.0,352
2022-02-14,Monday,LOT 5,38.5,847.0,2200
2022-02-14,Monday,LOT 5 Value,0.0,0.0,0
2022-02-14,Monday,LOT 6,-100.0,-1.0,-1
2022-02-15,Tuesday,LOT 2 General,33.38802296964725,407.0,1219
2022-02-15,Tuesday,LOT 2 Premium,50.617283950617285,164.0,324
2022-02-15,Tuesday,LOT 2 Value,0.0,0.0,0
2022-02-15,Tuesday,LOT 3,55.033557046979865,656.0,1192
2022-02-15,Tuesday,LOT 4 General,57.20279720279721,818.0,1430
2022-02-15,Tuesday,LOT 4 Premium,94.88636363636364,334.0,352
2022-02-15,Tuesday,LOT 5,36.09090909090909,794.0,2200
2022-02-15,Tuesday,LOT 5 Value,0.0,0.0,0
2022-02-15,Tuesday,LOT 6,-100.0,-1.0,-1
2022-02-16,Wednesday,LOT 2 General,33.305988515176374,406.0,1219
2022-02-16,Wednesday,LOT 2 Premium,50.92592592592593,165.0,324
2022-02-16,Wednesday,LOT 2 Value,0.0,0.0,0
2022-02-16,Wednesday,LOT 3,54.69798657718121,652.0,1192
2022-02-16,Wednesday,LOT 4 General,68.25174825174825,976.0,1430
2022-02-16,Wednesday,LOT 4 Premium,93.46590909090908,329.0,352
2022-02-16,Wednesday,LOT 5,37.0,814.0,2200
2022-02-16,Wednesday,LOT 5 Value,0.0,0.0,0
2022-02-16,Wednesday,LOT 6,-100.0,-1.0,-1
2022-02-17,Thursday,LOT 2 General,34.94667760459393,426.0,1219
2022-02-17,Thursday,LOT 2 Premium,48.14814814814814,156.0,324
2022-02-17,Thursday,LOT 2 Value,0.0,0.0,0
2022-02-17,Thursday,LOT 3,60.486577181208055,721.0,1192
2022-02-17,Thursday,LOT 4 General,69.51048951048952,994.0,1430
2022-02-17,Thursday,LOT 4 Premium,94.60227272727272,333.0,352
2022-02-17,Thursday,LOT 5,42.772727272727266,941.0,2200
2022-02-17,Thursday,LOT 5 Value,0.0,0.0,0
2022-02-17,Thursday,LOT 6,-100.0,-1.0,-1
2022-02-18,Friday,LOT 2 General,44.21657095980312,539.0,1219
2022-02-18,Friday,LOT 2 Premium,45.67901234567901,148.0,324
2022-02-18,Friday,LOT 2 Value,0.0,0.0,0
2022-02-18,Friday,LOT 3,68.20469798657717,813.0,1192
2022-02-18,Friday,LOT 4 General,63.35664335664336,906.0,1430
2022-02-18,Friday,LOT 4 Premium,87.5,308.0,352
2022-02-18,Friday,LOT 5,54.50000000000001,1199.0,2200
2022-02-18,Friday,LOT 5 Value,0.0,0.0,0
2022-02-18,Friday,LOT 6,-100.0,-1.0,-1
2022-02-19,Saturday,LOT 2 General,54.14273995077933,660.0,1219
2022-02-19,Saturday,LOT 2 Premium,48.14814814814814,156.0,324
2022-02-19,Saturday,LOT 2 Value,0.0,0.0,0
2022-02-19,Saturday,LOT 3,75.33557046979867,898.0,1192
2022-02-19,Saturday,LOT 4 General,60.0,858.0,1430
2022-02-19,Saturday,LOT 4 Premium,82.67045454545455,291.0,352
2022-02-19,Saturday,LOT 5,57.09090909090909,1256.0,2200
2022-02-19,Saturday,LOT 5 Value,0.0,0.0,0
2022-02-19,Saturday,LOT 6,-100.0,-1.0,-1
2022-02-20,Sunday,LOT 2 General,54.79901558654635,668.0,1219
2022-02-20,Sunday,LOT 2 Premium,42.901234567901234,139.0,324
2022-02-20,Sunday,LOT 2 Value,0.0,0.0,0
2022-02-20,Sunday,LOT 3,76.76174496644296,915.0,1192
2022-02-20,Sunday,LOT 4 General,56.78321678321679,812.0,1430
2022-02-20,Sunday,LOT 4 Premium,92.89772727272728,327.0,352
2022-02-20,Sunday,LOT 5,56.45454545454546,1242.0,2200
2022-02-20,Sunday,LOT 5 Value,0.0,0.0,0
2022-02-20,Sunday,LOT 6,-100.0,-1.0,-1
2022-02-21,Monday,LOT 2 General,61.52584085315833,750.0,1219
2022-02-21,Monday,LOT 2 Premium,41.66666666666667,135.0,324
2022-02-21,Monday,LOT 2 Value,0.0,0.0,0
2022-02-21,Monday,LOT 3,65.77181208053692,784.0,1192
2022-02-21,Monday,LOT 4 General,54.40559440559441,778.0,1430
2022-02-21,Monday,LOT 4 Premium,93.75,330.0,352
2022-02-21,Monday,LOT 5,45.5,1001.0,2200
2022-02-21,Monday,LOT 5 Value,0.0,0.0,0
2022-02-21,Monday,LOT 6,-100.0,-1.0,-1
2022-02-22,Tuesday,LOT 2 General,39.78671041837572,485.0,1219
2022-02-22,Tuesday,LOT 2 Premium,47.22222222222222,153.0,324
2022-02-22,Tuesday,LOT 2 Value,0.0,0.0,0
2022-02-22,Tuesday,LOT 3,57.38255033557047,684.0,1192
2022-02-22,Tuesday,LOT 4 General,63.98601398601399,915.0,1430
2022-02-22,Tuesday,LOT 4 Premium,92.89772727272728,327.0,352
2022-02-22,Tuesday,LOT 5,39.590909090909086,871.0,2200
2022-02-22,Tuesday,LOT 5 Value,0.0,0.0,0
2022-02-22,Tuesday,LOT 6,-100.0,-1.0,-1
2022-02-23,Wednesday,LOT 2 General,40.935192780968,499.0,1219
2022-02-23,Wednesday,LOT 2 Premium,51.54320987654321,167.0,324
2022-02-23,Wednesday,LOT 2 Value,0.0,0.0,0
2022-02-23,Wednesday,LOT 3,58.55704697986577,698.0,1192
2022-02-23,Wednesday,LOT 4 General,69.16083916083916,989.0,1430
2022-02-23,Wednesday,LOT 4 Premium,94.60227272727272,333.0,352
2022-02-23,Wednesday,LOT 5,40.22727272727273,885.0,2200
2022-02-23,Wednesday,LOT 5 Value,0.0,0.0,0
2022-02-23,Wednesday,LOT 6,-100.0,-1.0,-1
2022-02-24,Thursday,LOT 2 General,45.11894995898277,550.0,1219
2022-02-24,Thursday,LOT 2 Premium,52.46913580246913,170.0,324
2022-02-24,Thursday,LOT 2 Value,0.0,0.0,0
2022-02-24,Thursday,LOT 3,68.20469798657717,813.0,1192
2022-02-24,Thursday,LOT 4 General,66.57342657342657,952.0,1430
2022-02-24,Thursday,LOT 4 Premium,94.88636363636364,334.0,352
2022-02-24,Thursday,LOT 5,43.59090909090909,959.0,2200
2022-02-24,Thursday,LOT 5 Value,0.0,0.0,0
2022-02-24,Thursday,LOT 6,-100.0,-1.0,-1
2022-02-25,Friday,LOT 2 General,48.97456931911402,597.0,1219
2022-02-25,Friday,LOT 2 Premium,46.913580246913575,152.0,324
2022-02-25,Friday,LOT 2 Value,0.0,0.0,0
2022-02-25,Friday,LOT 3,72.56711409395973,865.0,1192
2022-02-25,Friday,LOT 4 General,61.32867132867133,877.0,1430
2022-02-25,Friday,LOT 4 Premium,96.02272727272728,338.0,352
2022-02-25,Friday,LOT 5,50.54545454545455,1112.0,2200
2022-02-25,Friday,LOT 5 Value,0.0,0.0,0
2022-02-25,Friday,LOT 6,-100.0,-1.0,-1
2022-02-26,Saturday,LOT 2 General,44.95488105004102,548.0,1219
2022-02-26,Saturday,LOT 2 Premium,36.11111111111111,117.0,324
2022-02-26,Saturday,LOT 2 Value,0.0,0.0,0
2022-02-26,Saturday,LOT 3,63.33892617449665,755.0,1192
2022-02-26,Saturday,LOT 4 General,46.43356643356643,664.0,1430
2022-02-26,Saturday,LOT 4 Premium,89.48863636363636,315.0,352
2022-02-26,Saturday,LOT 5,46.27272727272727,1018.0,2200
2022-02-26,Saturday,LOT 5 Value,0.0,0.0,0
2022-02-26,Saturday,LOT 6,-100.0,-1.0,-1
2022-02-27,Sunday,LOT 2 General,43.31419196062346,528.0,1219
2022-02-27,Sunday,LOT 2 Premium,35.18518518518518,114.0,324
2022-02-27,Sunday,LOT 2 Value,0.0,0.0,0
2022-02-27,Sunday,LOT 3,67.36577181208054,803.0,1192
2022-02-27,Sunday,LOT 4 General,46.64335664335664,667.0,1430
2022-02-27,Sunday,LOT 4 Premium,90.05681818181817,317.0,352
2022-02-27,Sunday,LOT 5,45.5,1001.0,2200
2022-02-27,Sunday,LOT 5 Value,0.0,0.0,0
2022-02-27,Sunday,LOT 6,-100.0,-1.0,-1
2022-02-28,Monday,LOT 2 General,36.669401148482365,447.0,1219
2022-02-28,Monday,LOT 2 Premium,38.271604938271594,124.0,324
2022-02-28,Monday,LOT 2 Value,0.0,0.0,0
2022-02-28,Monday,LOT 3,55.95637583892618,667.0,1192
2022-02-28,Monday,LOT 4 General,55.38461538461539,792.0,1430
2022-02-28,Monday,LOT 4 Premium,94.88636363636364,334.0,352
2022-02-28,Monday,LOT 5,40.31818181818182,887.0,2200
2022-02-28,Monday,LOT 5 Value,0.0,0.0,0
2022-02-28,Monday,LOT 6,-100.0,-1.0,-1
2022-03-01,Tuesday,LOT 2 General,40.52502050861362,494.0,1219
2022-03-01,Tuesday,LOT 2 Premium,49.38271604938271,160.0,324
2022-03-01,Tuesday,LOT 2 Value,0.0,0.0,0
2022-03-01,Tuesday,LOT 3,58.808724832214764,701.0,1192
2022-03-01,Tuesday,LOT 4 General,65.52447552447552,937.0,1430
2022-03-01,Tuesday,LOT 4 Premium,93.18181818181817,328.0,352
2022-03-01,Tuesday,LOT 5,37.636363636363626,828.0,2200
2022-03-01,Tuesday,LOT 5 Value,0.0,0.0,0
2022-03-01,Tuesday,LOT 6,-100.0,-1.0,-1
2022-03-02,Wednesday,LOT 2 General,40.689089417555365,496.0,1219
2022-03-02,Wednesday,LOT 2 Premium,50.0,162.0,324
2022-03-02,Wednesday,LOT 2 Value,0.0,0.0,0
2022-03-02,Wednesday,LOT 3,57.969798657718115,691.0,1192
2022-03-02,Wednesday,LOT 4 General,66.78321678321679,955.0,1430
2022-03-02,Wednesday,LOT 4 Premium,92.89772727272728,327.0,352
2022-03-02,Wednesday,LOT 5,38.18181818181818,840.0,2200
2022-03-02,Wednesday,LOT 5 Value,0.0,0.0,0
2022-03-02,Wednesday,LOT 6,-100.0,-1.0,-1
2022-03-03,Thursday,LOT 2 General,44.79081214109926,546.0,1219
2022-03-03,Thursday,LOT 2 Premium,53.086419753086425,172.0,324
2022-03-03,Thursday,LOT 2 Value,0.0,0.0,0
2022-03-03,Thursday,LOT 3,67.86912751677853,809.0,1192
2022-03-03,Thursday,LOT 4 General,67.76223776223776,969.0,1430
2022-03-03,Thursday,LOT 4 Premium,90.34090909090908,318.0,352
2022-03-03,Thursday,LOT 5,44.31818181818182,975.0,2200
2022-03-03,Thursday,LOT 5 Value,0.0,0.0,0
2022-03-03,Thursday,LOT 6,-100.0,-1.0,-1
2022-03-04,Friday,LOT 2 General,48.31829368334701,589.0,1219
2022-03-04,Friday,LOT 2 Premium,45.987654320987644,149.0,324
2022-03-04,Friday,LOT 2 Value,0.0,0.0,0
2022-03-04,Friday,LOT 3,71.2248322147651,849.0,1192
2022-03-04,Friday,LOT 4 General,58.811188811188806,841.0,1430
2022-03-04,Friday,LOT 4 Premium,94.31818181818183,332.0,352
2022-03-04,Friday,LOT 5,49.36363636363636,1086.0,2200
2022-03-04,Friday,LOT 5 Value,0.0,0.0,0
2022-03-04,Friday,LOT 6,-100.0,-1.0,-1
2022-03-05,Saturday,LOT 2 General,46.34946677604594,565.0,1219
2022-03-05,Saturday,LOT 2 Premium,47.839506172839506,155.0,324
2022-03-05,Saturday,LOT 2 Value,0.0,0.0,0
2022-03-05,Saturday,LOT 3,68.03691275167785,811.0,1192
2022-03-05,Saturday,LOT 4 General,49.16083916083916,703.0,1430
2022-03-05,Saturday,LOT 4 Premium,93.75,330.0,352
2022-03-05,Saturday,LOT 5,49.0,1078.0,2200
2022-03-05,Saturday,LOT 5 Value,0.0,0.0,0
2022-03-05,Saturday,LOT 6,-100.0,-1.0,-1
2022-03-06,Sunday,LOT 2 General,46.92370795734208,572.0,1219
2022-03-06,Sunday,LOT 2 Premium,45.06172839506173,146.0,324
2022-03-06,Sunday,LOT 2 Value,0.0,0.0,0
2022-03-06,Sunday,LOT 3,68.37248322147651,815.0,1192
2022-03-06,Sunday,LOT 4 General,45.87412587412587,656.0,1430
2022-03-06,Sunday,LOT 4 Premium,86.07954545454545,303.0,352
2022-03-06,Sunday,LOT 5,47.31818181818182,1041.0,2200
2022-03-06,Sunday,LOT 5 Value,0.0,0.0,0
2022-03-06,Sunday,LOT 6,-100.0,-1.0,-1
2022-03-07,Monday,LOT 2 General,39.540607054963075,482.0,1219
2022-03-07,Monday,LOT 2 Premium,52.46913580246913,170.0,324
2022-03-07,Monday,LOT 2 Value,0.0,0.0,0
2022-03-07,Monday,LOT 3,65.60402684563759,782.0,1192
2022-03-07,Monday,LOT 4 General,56.29370629370629,805.0,1430
2022-03-07,Monday,LOT 4 Premium,90.625,319.0,352
2022-03-07,Monday,LOT 5,59.68181818181818,1313.0,2200
2022-03-07,Monday,LOT 5 Value,0.0,0.0,0
2022-03-07,Monday,LOT 6,-100.0,-1.0,-1
2022-03-08,Tuesday,LOT 2 General,39.540607054963075,482.0,1219
2022-03-08,Tuesday,LOT 2 Premium,57.098765432098766,185.0,324
2022-03-08,Tuesday,LOT 2 Value,0.0,0.0,0
2022-03-08,Tuesday,LOT 3,63.674496644295296,759.0,1192
2022-03-08,Tuesday,LOT 4 General,68.32167832167832,977.0,1430
2022-03-08,Tuesday,LOT 4 Premium,93.18181818181817,328.0,352
2022-03-08,Tuesday,LOT 5,41.68181818181818,917.0,2200
2022-03-08,Tuesday,LOT 5 Value,0.0,0.0,0
2022-03-08,Tuesday,LOT 6,-100.0,-1.0,-1
2022-03-09,Wednesday,LOT 2 General,39.294503691550446,479.0,1219
2022-03-09,Wednesday,LOT 2 Premium,57.098765432098766,185.0,324
2022-03-09,Wednesday,LOT 2 Value,0.0,0.0,0
2022-03-09,Wednesday,LOT 3,64.01006711409396,763.0,1192
2022-03-09,Wednesday,LOT 4 General,65.24475524475525,933.0,1430
2022-03-09,Wednesday,LOT 4 Premium,90.625,319.0,352
2022-03-09,Wednesday,LOT 5,40.5,891.0,2200
2022-03-09,Wednesday,LOT 5 Value,0.0,0.0,0
2022-03-09,Wednesday,LOT 6,-100.0,-1.0,-1
2022-03-10,Thursday,LOT 2 General,42.575881870385565,519.0,1219
2022-03-10,Thursday,LOT 2 Premium,55.24691358024691,179.0,324
2022-03-10,Thursday,LOT 2 Value,0.0,0.0,0
2022-03-10,Thursday,LOT 3,66.44295302013423,792.0,1192
2022-03-10,Thursday,LOT 4 General,69.58041958041959,995.0,1430
2022-03-10,Thursday,LOT 4 Premium,95.17045454545455,335.0,352
2022-03-10,Thursday,LOT 5,42.59090909090909,937.0,2200
2022-03-10,Thursday,LOT 5 Value,0.0,0.0,0
2022-03-10,Thursday,LOT 6,-100.0,-1.0,-1
2022-03-11,Friday,LOT 2 General,46.34946677604594,565.0,1219
2022-03-11,Friday,LOT 2 Premium,50.617283950617285,164.0,324
2022-03-11,Friday,LOT 2 Value,0.0,0.0,0
2022-03-11,Friday,LOT 3,68.8758389261745,821.0,1192
2022-03-11,Friday,LOT 4 General,53.4965034965035,765.0,1430
2022-03-11,Friday,LOT 4 Premium,96.02272727272728,338.0,352
2022-03-11,Friday,LOT 5,45.86363636363636,1009.0,2200
2022-03-11,Friday,LOT 5 Value,0.0,0.0,0
2022-03-11,Friday,LOT 6,-100.0,-1.0,-1
2022-03-12,Saturday,LOT 2 General,48.23625922887612,588.0,1219
2022-03-12,Saturday,LOT 2 Premium,46.29629629629629,150.0,324
2022-03-12,Saturday,LOT 2 Value,0.0,0.0,0
2022-03-12,Saturday,LOT 3,65.35234899328859,779.0,1192
2022-03-12,Saturday,LOT 4 General,44.4055944055944,635.0,1430
2022-03-12,Saturday,LOT 4 Premium,90.90909090909092,320.0,352
2022-03-12,Saturday,LOT 5,45.0,990.0,2200
2022-03-12,Saturday,LOT 5 Value,0.0,0.0,0
2022-03-12,Saturday,LOT 6,-100.0,-1.0,-1
2022-03-13,Sunday,LOT 2 General,46.34946677604594,565.0,1219
2022-03-13,Sunday,LOT 2 Premium,45.06172839506173,146.0,324
2022-03-13,Sunday,LOT 2 Value,0.0,0.0,0
2022-03-13,Sunday,LOT 3,69.21140939597315,825.0,1192
2022-03-13,Sunday,LOT 4 General,42.30769230769231,605.0,1430
2022-03-13,Sunday,LOT 4 Premium,86.36363636363636,304.0,352
2022-03-13,Sunday,LOT 5,46.454545454545446,1022.0,2200
2022-03-13,Sunday,LOT 5 Value,0.0,0.0,0
2022-03-13,Sunday,LOT 6,-100.0,-1.0,-1
2022-03-14,Monday,LOT 2 General,41.91960623461854,511.0,1219
2022-03-14,Monday,LOT 2 Premium,46.29629629629629,150.0,324
2022-03-14,Monday,LOT 2 Value,0.0,0.0,0
2022-03-14,Monday,LOT 3,63.171140939597315,753.0,1192
2022-03-14,Monday,LOT 4 General,48.32167832167832,691.0,1430
2022-03-14,Monday,LOT 4 Premium,92.04545454545455,324.0,352
2022-03-14,Monday,LOT 5,41.18181818181818,906.0,2200
2022-03-14,Monday,LOT 5 Value,0.0,0.0,0
2022-03-14,Monday,LOT 6,-100.0,-1.0,-1
2022-03-15,Tuesday,LOT 2 General,43.56029532403609,531.0,1219
2022-03-15,Tuesday,LOT 2 Premium,50.92592592592593,165.0,324
2022-03-15,Tuesday,LOT 2 Value,0.0,0.0,0
2022-03-15,Tuesday,LOT 3,61.74496644295302,736.0,1192
2022-03-15,Tuesday,LOT 4 General,62.30769230769231,891.0,1430
2022-03-15,Tuesday,LOT 4 Premium,90.05681818181817,317.0,352
2022-03-15,Tuesday,LOT 5,41.13636363636364,905.0,2200
2022-03-15,Tuesday,LOT 5 Value,0.0,0.0,0
2022-03-15,Tuesday,LOT 6,-100.0,-1.0,-1
2022-03-16,Wednesday,LOT 2 General,45.93929450369155,560.0,1219
2022-03-16,Wednesday,LOT 2 Premium,54.93827160493827,178.0,324
2022-03-16,Wednesday,LOT 2 Value,0.0,0.0,0
2022-03-16,Wednesday,LOT 3,62.332214765100666,743.0,1192
2022-03-16,Wednesday,LOT 4 General,65.24475524475525,933.0,1430
2022-03-16,Wednesday,LOT 4 Premium,94.60227272727272,333.0,352
2022-03-16,Wednesday,LOT 5,44.45454545454545,978.0,2200
2022-03-16,Wednesday,LOT 5 Value,0.0,0.0,0
2022-03-16,Wednesday,LOT 6,-100.0,-1.0,-1
2022-03-17,Thursday,LOT 2 General,46.67760459392945,569.0,1219
2022-03-17,Thursday,LOT 2 Premium,57.098765432098766,185.0,324
2022-03-17,Thursday,LOT 2 Value,0.0,0.0,0
2022-03-17,Thursday,LOT 3,67.86912751677853,809.0,1192
2022-03-17,Thursday,LOT 4 General,62.727272727272734,897.0,1430
2022-03-17,Thursday,LOT 4 Premium,94.03409090909092,331.0,352
2022-03-17,Thursday,LOT 5,47.409090909090914,1043.0,2200
2022-03-17,Thursday,LOT 5 Value,0.0,0.0,0
2022-03-17,Thursday,LOT 6,-100.0,-1.0,-1
2022-03-18,Friday,LOT 2 General,51.92780968006563,633.0,1219
2022-03-18,Friday,LOT 2 Premium,52.160493827160494,169.0,324
2022-03-18,Friday,LOT 2 Value,0.0,0.0,0
2022-03-18,Friday,LOT 3,70.55369127516778,841.0,1192
2022-03-18,Friday,LOT 4 General,51.74825174825175,740.0,1430
2022-03-18,Friday,LOT 4 Premium,84.0909090909091,296.0,352
2022-03-18,Friday,LOT 5,49.95454545454545,1099.0,2200
2022-03-18,Friday,LOT 5 Value,0.0,0.0,0
2022-03-18,Friday,LOT 6,-100.0,-1.0,-1
2022-03-19,Saturday,LOT 2 General,54.71698113207547,667.0,1219
2022-03-19,Saturday,LOT 2 Premium,51.54320987654321,167.0,324
2022-03-19,Saturday,LOT 2 Value,0.0,0.0,0
2022-03-19,Saturday,LOT 3,78.85906040268456,940.0,1192
2022-03-19,Saturday,LOT 4 General,45.31468531468531,648.0,1430
2022-03-19,Saturday,LOT 4 Premium,84.6590909090909,298.0,352
2022-03-19,Saturday,LOT 5,48.090909090909086,1058.0,2200
2022-03-19,Saturday,LOT 5 Value,0.0,0.0,0
2022-03-19,Saturday,LOT 6,-100.0,-1.0,-1
2022-03-20,Sunday,LOT 2 General,45.85726004922067,559.0,1219
2022-03-20,Sunday,LOT 2 Premium,49.07407407407407,159.0,324
2022-03-20,Sunday,LOT 2 Value,0.0,0.0,0
2022-03-20,Sunday,LOT 3,69.71476510067114,831.0,1192
2022-03-20,Sunday,LOT 4 General,41.88811188811189,599.0,1430
2022-03-20,Sunday,LOT 4 Premium,86.93181818181817,306.0,352
2022-03-20,Sunday,LOT 5,47.63636363636364,1048.0,2200
2022-03-20,Sunday,LOT 5 Value,0.0,0.0,0
