Date,Day,LOT 2 General % Capacity,LOT 2 General Occupied,LOT 2 General Spaces,LOT 2 Premium % Capacity,LOT 2 Premium Occupied,LOT 2 Premium Spaces,LOT 2 Value % Capacity,LOT 2 Value Occupied,LOT 2 Value Spaces,LOT 3 % Capacity,LOT 3 Occupied,LOT 3 Spaces,LOT 4 General % Capacity,LOT 4 General Occupied,LOT 4 General Spaces,LOT 4 Premium % Capacity,LOT 4 Premium Occupied,LOT 4 Premium Spaces,LOT 5 % Capacity,LOT 5 Occupied,LOT 5 Spaces,LOT 5 Value % Capacity,LOT 5 Value Occupied,LOT 5 Value Spaces,LOT 6 % Capacity,LOT 6 Occupied,LOT 6 Spaces,Total Facility % Capacity,Total Facility Occupied,Total Facility Spaces
2021-05-15,Saturday,0.6062346185397867,739.0,1219,0.2716049382716049,88.0,324,0.0,0.0,0,0.7365771812080537,878.0,1192,0.6783216783216783,970.0,1430,0.7954545454545454,280.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,43.99,2955,6717
2021-05-16,Sunday,0.734208367514356,895.0,1219,0.4228395061728395,137.0,324,0.0,0.0,0,0.7894295302013423,941.0,1192,0.6741258741258741,964.0,1430,0.84375,297.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,48.15,3234,6717
2021-05-17,Monday,0.5299425758818704,646.0,1219,0.2129629629629629,69.0,324,0.0,0.0,0,0.6191275167785235,738.0,1192,0.5804195804195804,830.0,1430,0.8011363636363636,282.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,38.19,2565,6717
2021-05-18,Tuesday,0.4692370795734208,572.0,1219,0.287037037037037,93.0,324,0.0,0.0,0,0.5243288590604027,625.0,1192,0.6265734265734266,896.0,1430,0.8210227272727273,289.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,36.85,2475,6717
2021-05-19,Wednesday,0.5077932731747334,619.0,1219,0.2592592592592592,84.0,324,0.0,0.0,0,0.5679530201342282,677.0,1192,0.6062937062937063,867.0,1430,0.7357954545454546,259.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,37.31,2506,6717
2021-05-20,Thursday,0.5209187858900738,635.0,1219,0.228395061728395,74.0,324,0.0,0.0,0,0.6417785234899329,765.0,1192,0.6160839160839161,881.0,1430,0.7386363636363636,260.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,38.93,2615,6717
2021-05-21,Friday,0.6423297785069729,783.0,1219,0.2376543209876543,77.0,324,0.0,0.0,0,0.7709731543624161,919.0,1192,0.6363636363636364,910.0,1430,0.8125,286.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,44.29,2975,6717
2021-05-22,Saturday,0.7309269893355209,891.0,1219,0.25,81.0,324,0.0,0.0,0,0.7969798657718121,950.0,1192,0.7510489510489511,1074.0,1430,0.8210227272727273,289.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,48.91,3285,6717
2021-05-23,Sunday,0.4897456931911402,597.0,1219,0.2006172839506173,65.0,324,0.0,0.0,0,0.6359060402684564,758.0,1192,0.6734265734265734,963.0,1430,0.6051136363636364,213.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,38.65,2596,6717
2021-05-24,Monday,0.6989335520918786,852.0,1219,0.2469135802469135,80.0,324,0.0,0.0,0,0.7793624161073825,929.0,1192,0.6643356643356644,950.0,1430,0.78125,275.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,45.94,3086,6717
2021-05-25,Tuesday,0.5127153404429861,625.0,1219,0.2716049382716049,88.0,324,0.0,0.0,0,0.5788590604026845,690.0,1192,0.6503496503496503,930.0,1430,0.7926136363636364,279.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,38.89,2612,6717
2021-05-26,Wednesday,0.5808039376538146,708.0,1219,0.2345679012345679,76.0,324,0.0,0.0,0,0.6098993288590604,727.0,1192,0.6083916083916084,870.0,1430,0.7755681818181818,273.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,39.51,2654,6717
2021-05-27,Thursday,0.534864643150123,652.0,1219,0.1975308641975308,64.0,324,0.0,0.0,0,0.6359060402684564,758.0,1192,0.5699300699300699,815.0,1430,0.7670454545454546,270.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,38.1,2559,6717
2021-05-28,Friday,0.7588187038556193,925.0,1219,0.2376543209876543,77.0,324,0.0,0.0,0,0.7214765100671141,860.0,1192,0.6335664335664336,906.0,1430,0.8664772727272727,305.0,352,0.0795454545454545,175.0,2200,0.0,0.0,0,-1.0,-1.0,-1,48.35,3248,6717
2021-05-29,Saturday,0.8638228055783429,1053.0,1219,0.2685185185185185,87.0,324,0.0,0.0,0,0.6929530201342282,826.0,1192,0.6475524475524476,926.0,1430,0.9034090909090908,318.0,352,0.1059090909090909,233.0,2200,0.0,0.0,0,-1.0,-1.0,-1,51.26,3443,6717
2021-05-30,Sunday,0.7350287120590648,896.0,1219,0.2407407407407407,78.0,324,0.0,0.0,0,0.7088926174496645,845.0,1192,0.6587412587412588,942.0,1430,0.8721590909090909,307.0,352,0.145,319.0,2200,0.0,0.0,0,-1.0,-1.0,-1,50.42,3387,6717
2021-05-31,Monday,0.4290401968826907,523.0,1219,0.1358024691358024,44.0,324,0.0,0.0,0,0.4412751677852349,526.0,1192,0.3594405594405594,514.0,1430,0.4659090909090909,164.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,26.37,1771,6717
2021-06-01,Tuesday,0.3675143560295324,448.0,1219,0.1450617283950617,47.0,324,0.0,0.0,0,0.4328859060402684,516.0,1192,0.4055944055944055,580.0,1430,0.7045454545454546,248.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,27.38,1839,6717
2021-06-02,Wednesday,0.424118129614438,517.0,1219,0.1790123456790123,58.0,324,0.0,0.0,0,0.398489932885906,475.0,1192,0.427972027972028,612.0,1430,0.8039772727272727,283.0,352,0.165,363.0,2200,0.0,0.0,0,-1.0,-1.0,-1,34.36,2308,6717
2021-06-03,Thursday,0.4725184577522559,576.0,1219,0.2191358024691358,71.0,324,0.0,0.0,0,0.4278523489932886,510.0,1192,0.4132867132867133,591.0,1430,0.75,264.0,352,0.1590909090909091,350.0,2200,0.0,0.0,0,-1.0,-1.0,-1,35.16,2362,6717
2021-06-04,Friday,0.534864643150123,652.0,1219,0.2345679012345679,76.0,324,0.0,0.0,0,0.5536912751677853,660.0,1192,0.472027972027972,675.0,1430,0.7954545454545454,280.0,352,0.2840909090909091,625.0,2200,0.0,0.0,0,-1.0,-1.0,-1,44.19,2968,6717
2021-06-05,Saturday,0.5602953240360952,683.0,1219,0.2407407407407407,78.0,324,0.0,0.0,0,0.5746644295302014,685.0,1192,0.4090909090909091,585.0,1430,0.7272727272727273,256.0,352,0.3045454545454545,670.0,2200,0.0,0.0,0,-1.0,-1.0,-1,44.02,2957,6717
2021-06-06,Sunday,0.4831829368334701,589.0,1219,0.2530864197530864,82.0,324,0.0,0.0,0,0.4429530201342282,528.0,1192,0.3916083916083916,560.0,1430,0.7471590909090909,263.0,352,0.2331818181818181,513.0,2200,0.0,0.0,0,-1.0,-1.0,-1,37.74,2535,6717
2021-06-07,Monday,0.4782608695652174,583.0,1219,0.2808641975308642,91.0,324,0.0,0.0,0,0.6703020134228188,799.0,1192,0.5062937062937063,724.0,1430,0.8181818181818182,288.0,352,0.26,572.0,2200,0.0,0.0,0,-1.0,-1.0,-1,45.51,3057,6717
2021-06-08,Tuesday,0.0,0.0,1219,0.0,0.0,324,0.0,0.0,0,0.0,0.0,1192,0.0,0.0,1430,0.0,0.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,0.0,0,6717
2021-06-09,Wednesday,0.5299425758818704,646.0,1219,0.2345679012345679,76.0,324,0.0,0.0,0,0.447986577181208,534.0,1192,0.5573426573426573,797.0,1430,0.75,264.0,352,0.3059090909090909,673.0,2200,0.0,0.0,0,-1.0,-1.0,-1,44.51,2990,6717
2021-06-10,Thursday,0.5619360131255127,685.0,1219,0.2561728395061728,83.0,324,0.0,0.0,0,0.4949664429530201,590.0,1192,0.5314685314685315,760.0,1430,0.7272727272727273,256.0,352,0.3009090909090909,662.0,2200,0.0,0.0,0,-1.0,-1.0,-1,45.2,3036,6717
2021-06-11,Friday,0.0,0.0,1219,0.0,0.0,324,0.0,0.0,0,0.0,0.0,1192,0.0,0.0,1430,0.0,0.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,0.0,0,6717
2021-06-12,Saturday,0.579163248564397,706.0,1219,0.2716049382716049,88.0,324,0.0,0.0,0,0.6208053691275168,740.0,1192,0.5734265734265734,820.0,1430,0.8181818181818182,288.0,352,0.3736363636363636,822.0,2200,0.0,0.0,0,-1.0,-1.0,-1,51.57,3464,6717
2021-06-13,Sunday,0.583264971287941,711.0,1219,0.2006172839506173,65.0,324,0.0,0.0,0,0.5184563758389261,618.0,1192,0.4489510489510489,642.0,1430,0.6420454545454546,226.0,352,0.3781818181818182,832.0,2200,0.0,0.0,0,-1.0,-1.0,-1,46.06,3094,6717
2021-06-14,Monday,0.0,0.0,1219,0.0,0.0,324,0.0,0.0,0,0.0,0.0,1192,0.0,0.0,1430,0.0,0.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,0.0,0,6717
2021-06-15,Tuesday,0.5283018867924528,644.0,1219,0.2592592592592592,84.0,324,0.0,0.0,0,0.4404362416107382,525.0,1192,0.5951048951048951,851.0,1430,0.7556818181818182,266.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,35.28,2370,6717
2021-06-16,Wednesday,0.0,0.0,1219,0.0,0.0,324,0.0,0.0,0,0.0,0.0,1192,0.0,0.0,1430,0.0,0.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,0.0,0,6717
2021-06-17,Thursday,0.7301066447908121,890.0,1219,0.2901234567901234,94.0,324,0.0,0.0,0,0.662751677852349,790.0,1192,0.5804195804195804,830.0,1430,0.8267045454545454,291.0,352,0.4181818181818181,920.0,2200,0.0,0.0,0,-1.0,-1.0,-1,56.8,3815,6717
2021-06-18,Friday,0.7424118129614438,905.0,1219,0.2746913580246913,89.0,324,0.0,0.0,0,0.6879194630872483,820.0,1192,0.6076923076923076,869.0,1430,0.8181818181818182,288.0,352,0.425,935.0,2200,0.0,0.0,0,-1.0,-1.0,-1,58.15,3906,6717
2021-06-19,Saturday,0.7038556193601313,858.0,1219,0.2839506172839506,92.0,324,0.0,0.0,0,0.764261744966443,911.0,1192,0.5034965034965035,720.0,1430,0.7613636363636364,268.0,352,0.4590909090909091,1010.0,2200,0.0,0.0,0,-1.0,-1.0,-1,57.45,3859,6717
2021-06-20,Sunday,0.4356029532403609,531.0,1219,0.3641975308641975,118.0,324,0.0,0.0,0,0.5385906040268457,642.0,1192,0.4202797202797202,601.0,1430,0.7755681818181818,273.0,352,0.3959090909090909,871.0,2200,0.0,0.0,0,-1.0,-1.0,-1,45.2,3036,6717
2021-06-21,Monday,0.6283839212469237,766.0,1219,0.2438271604938271,79.0,324,0.0,0.0,0,0.7080536912751678,844.0,1192,0.6,858.0,1430,0.8607954545454546,303.0,352,0.3809090909090909,838.0,2200,0.0,0.0,0,-1.0,-1.0,-1,54.91,3688,6717
2021-06-22,Tuesday,0.5988515176374077,730.0,1219,0.2345679012345679,76.0,324,0.0,0.0,0,0.6048657718120806,721.0,1192,0.5552447552447553,794.0,1430,0.8181818181818182,288.0,352,0.3695454545454545,813.0,2200,0.0,0.0,0,-1.0,-1.0,-1,50.95,3422,6717
2021-06-23,Wednesday,0.571780147662018,697.0,1219,0.2469135802469135,80.0,324,0.0,0.0,0,0.5713087248322147,681.0,1192,0.5160839160839161,738.0,1430,0.7755681818181818,273.0,352,0.4045454545454545,890.0,2200,0.0,0.0,0,-1.0,-1.0,-1,50.01,3359,6717
2021-06-24,Thursday,0.623461853978671,760.0,1219,0.2716049382716049,88.0,324,0.0,0.0,0,0.6048657718120806,721.0,1192,0.5272727272727272,754.0,1430,0.7613636363636364,268.0,352,0.4277272727272727,941.0,2200,0.0,0.0,0,-1.0,-1.0,-1,52.58,3532,6717
2021-06-25,Friday,0.0,0.0,1219,0.0,0.0,324,0.0,0.0,0,0.0,0.0,1192,0.0,0.0,1430,0.0,0.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,0.0,0,6717
2021-06-26,Saturday,0.5283018867924528,644.0,1219,0.2530864197530864,82.0,324,0.0,0.0,0,0.4404362416107382,525.0,1192,0.5951048951048951,851.0,1430,0.7556818181818182,266.0,352,0.3345454545454545,736.0,2200,0.0,0.0,0,-1.0,-1.0,-1,46.21,3104,6717
2021-06-27,Sunday,0.4872846595570139,594.0,1219,0.4382716049382716,142.0,324,0.0,0.0,0,0.6845637583892618,816.0,1192,0.4216783216783217,603.0,1430,0.6846590909090909,241.0,352,0.4422727272727272,973.0,2200,0.0,0.0,0,-1.0,-1.0,-1,50.16,3369,6717
2021-06-28,Monday,0.3675143560295324,448.0,1219,0.5740740740740741,186.0,324,0.0,0.0,0,0.5050335570469798,602.0,1192,0.4342657342657343,621.0,1430,0.84375,297.0,352,0.3295454545454545,725.0,2200,0.0,0.0,0,-1.0,-1.0,-1,42.86,2879,6717
2021-06-29,Tuesday,0.468416735028712,571.0,1219,0.2376543209876543,77.0,324,0.0,0.0,0,0.6124161073825504,730.0,1192,0.4965034965034965,710.0,1430,0.7982954545454546,281.0,352,0.4295454545454545,945.0,2200,0.0,0.0,0,-1.0,-1.0,-1,49.34,3314,6717
2021-06-30,Wednesday,0.5324036095159967,649.0,1219,0.2592592592592592,84.0,324,0.0,0.0,0,0.7021812080536913,837.0,1192,0.6657342657342658,952.0,1430,0.7130681818181818,251.0,352,0.3763636363636363,828.0,2200,0.0,0.0,0,-1.0,-1.0,-1,53.61,3601,6717
2021-07-01,Thursday,0.2871205906480722,350.0,1219,0.1666666666666666,54.0,324,0.0,0.0,0,0.7743288590604027,923.0,1192,0.7594405594405594,1086.0,1430,0.1619318181818181,57.0,352,0.3672727272727272,808.0,2200,0.0,0.0,0,-1.0,-1.0,-1,48.8,3278,6717
2021-07-02,Friday,0.3511074651353568,428.0,1219,0.191358024691358,62.0,324,0.0,0.0,0,0.6778523489932886,808.0,1192,0.6650349650349651,951.0,1430,0.3977272727272727,140.0,352,0.4222727272727273,929.0,2200,0.0,0.0,0,-1.0,-1.0,-1,49.4,3318,6717
2021-07-03,Saturday,0.4774405250205086,582.0,1219,0.2654320987654321,86.0,324,0.0,0.0,0,0.6895973154362416,822.0,1192,0.6762237762237763,967.0,1430,0.5994318181818182,211.0,352,0.4959090909090909,1091.0,2200,0.0,0.0,0,-1.0,-1.0,-1,55.96,3759,6717
2021-07-04,Sunday,0.4954881050041017,604.0,1219,0.2376543209876543,77.0,324,0.0,0.0,0,0.5713087248322147,681.0,1192,0.5601398601398602,801.0,1430,0.8721590909090909,307.0,352,0.6122727272727273,1347.0,2200,0.0,0.0,0,-1.0,-1.0,-1,56.83,3817,6717
2021-07-05,Monday,0.3527481542247744,430.0,1219,0.9197530864197532,298.0,324,0.0,0.0,0,0.6409395973154363,764.0,1192,0.6286713286713287,899.0,1430,0.8465909090909091,298.0,352,0.4568181818181818,1005.0,2200,0.0,0.0,0,-1.0,-1.0,-1,54.99,3694,6717
2021-07-06,Tuesday,0.3256767842493847,397.0,1219,0.1728395061728395,56.0,324,0.0,0.0,0,0.5822147651006712,694.0,1192,0.4965034965034965,710.0,1430,0.4176136363636363,147.0,352,0.4127272727272727,908.0,2200,0.0,0.0,0,-1.0,-1.0,-1,43.35,2912,6717
2021-07-07,Wednesday,0.3084495488105004,376.0,1219,0.1944444444444444,63.0,324,0.0,0.0,0,0.5671140939597316,676.0,1192,0.5559440559440559,795.0,1430,0.5909090909090909,208.0,352,0.4154545454545454,914.0,2200,0.0,0.0,0,-1.0,-1.0,-1,45.14,3032,6717
2021-07-08,Thursday,0.4290401968826907,523.0,1219,0.25,81.0,324,0.0,0.0,0,0.5461409395973155,651.0,1192,0.5356643356643357,766.0,1430,0.7954545454545454,280.0,352,0.6845454545454546,1506.0,2200,0.0,0.0,0,-1.0,-1.0,-1,56.68,3807,6717
2021-07-09,Friday,0.4101722723543888,500.0,1219,0.2808641975308642,91.0,324,0.0,0.0,0,0.6090604026845637,726.0,1192,0.5972027972027972,854.0,1430,0.625,220.0,352,0.514090909090909,1131.0,2200,0.0,0.0,0,-1.0,-1.0,-1,52.43,3522,6717
2021-07-10,Saturday,0.5028712059064807,613.0,1219,0.2654320987654321,86.0,324,0.0,0.0,0,0.6124161073825504,730.0,1192,0.5692307692307692,814.0,1430,0.65625,231.0,352,0.5245454545454545,1154.0,2200,0.0,0.0,0,-1.0,-1.0,-1,54.01,3628,6717
2021-07-11,Sunday,0.5086136177194421,620.0,1219,0.2592592592592592,84.0,324,0.0,0.0,0,0.7046979865771812,840.0,1192,0.4755244755244755,680.0,1430,0.8267045454545454,291.0,352,0.4763636363636364,1048.0,2200,0.0,0.0,0,-1.0,-1.0,-1,53.04,3563,6717
2021-07-12,Monday,0.431501230516817,526.0,1219,0.1882716049382716,61.0,324,0.0,0.0,0,0.7533557046979866,898.0,1192,0.6902097902097902,987.0,1430,0.7414772727272727,261.0,352,0.4245454545454545,934.0,2200,0.0,0.0,0,-1.0,-1.0,-1,54.59,3667,6717
2021-07-13,Tuesday,0.4602132895816243,561.0,1219,0.3395061728395062,110.0,324,0.0,0.0,0,0.540268456375839,644.0,1192,0.5300699300699301,758.0,1430,0.7642045454545454,269.0,352,0.479090909090909,1054.0,2200,0.0,0.0,0,-1.0,-1.0,-1,50.56,3396,6717
2021-07-14,Wednesday,0.4675963904840032,570.0,1219,0.4012345679012346,130.0,324,0.0,0.0,0,0.62751677852349,748.0,1192,0.6188811188811189,885.0,1430,0.7613636363636364,268.0,352,0.5072727272727273,1116.0,2200,0.0,0.0,0,-1.0,-1.0,-1,55.34,3717,6717
2021-07-15,Thursday,0.4872846595570139,594.0,1219,0.2160493827160493,70.0,324,0.0,0.0,0,0.5947986577181208,709.0,1192,0.5832167832167832,834.0,1430,0.78125,275.0,352,0.5404545454545454,1189.0,2200,0.0,0.0,0,-1.0,-1.0,-1,54.65,3671,6717
2021-07-16,Friday,0.5110746513535686,623.0,1219,0.2407407407407407,78.0,324,0.0,0.0,0,0.549496644295302,655.0,1192,0.5384615384615384,770.0,1430,0.8892045454545454,313.0,352,0.5659090909090909,1245.0,2200,0.0,0.0,0,-1.0,-1.0,-1,54.85,3684,6717
2021-07-17,Saturday,0.6021328958162429,734.0,1219,0.2592592592592592,84.0,324,0.0,0.0,0,0.4798657718120805,572.0,1192,0.4706293706293706,673.0,1430,0.8380681818181818,295.0,352,0.5854545454545454,1288.0,2200,0.0,0.0,0,-1.0,-1.0,-1,54.28,3646,6717
2021-07-18,Sunday,0.6177194421657096,753.0,1219,0.2746913580246913,89.0,324,0.0,0.0,0,0.4278523489932886,510.0,1192,0.4195804195804196,600.0,1430,0.8806818181818182,310.0,352,0.5518181818181818,1214.0,2200,0.0,0.0,0,-1.0,-1.0,-1,51.75,3476,6717
2021-07-19,Monday,0.4643150123051682,566.0,1219,0.2993827160493827,97.0,324,0.0,0.0,0,0.3406040268456375,406.0,1192,0.3342657342657342,478.0,1430,0.8068181818181818,284.0,352,0.4445454545454545,978.0,2200,0.0,0.0,0,-1.0,-1.0,-1,41.82,2809,6717
2021-07-20,Tuesday,0.4725184577522559,576.0,1219,0.3117283950617284,101.0,324,0.0,0.0,0,0.4379194630872483,522.0,1192,0.4293706293706293,614.0,1430,0.8039772727272727,283.0,352,0.4254545454545455,936.0,2200,0.0,0.0,0,-1.0,-1.0,-1,45.14,3032,6717
2021-07-21,Wednesday,0.468416735028712,571.0,1219,0.3549382716049383,115.0,324,0.0,0.0,0,0.4966442953020134,592.0,1192,0.4867132867132867,696.0,1430,0.8806818181818182,310.0,352,0.509090909090909,1120.0,2200,0.0,0.0,0,-1.0,-1.0,-1,50.68,3404,6717
2021-07-22,Thursday,0.5069729286300246,618.0,1219,0.4166666666666667,135.0,324,0.0,0.0,0,0.4949664429530201,590.0,1192,0.4853146853146853,694.0,1430,0.8096590909090909,285.0,352,0.5404545454545454,1189.0,2200,0.0,0.0,0,-1.0,-1.0,-1,52.27,3511,6717
2021-07-23,Friday,0.5701394585726005,695.0,1219,0.382716049382716,124.0,324,0.0,0.0,0,0.4546979865771812,542.0,1192,0.4461538461538462,638.0,1430,0.8125,286.0,352,0.5645454545454546,1242.0,2200,0.0,0.0,0,-1.0,-1.0,-1,52.51,3527,6717
2021-07-24,Saturday,0.6480721903199343,790.0,1219,0.3641975308641975,118.0,324,0.0,0.0,0,0.3624161073825503,432.0,1192,0.3552447552447552,508.0,1430,0.8295454545454546,292.0,352,0.5904545454545455,1299.0,2200,0.0,0.0,0,-1.0,-1.0,-1,51.2,3439,6717
2021-07-25,Sunday,0.6661197703035275,812.0,1219,0.3271604938271605,106.0,324,0.0,0.0,0,0.3087248322147651,368.0,1192,0.3027972027972028,433.0,1430,0.8607954545454546,303.0,352,0.5272727272727272,1160.0,2200,0.0,0.0,0,-1.0,-1.0,-1,47.37,3182,6717
2021-07-26,Monday,0.5512715340442986,672.0,1219,0.3518518518518518,114.0,324,0.0,0.0,0,0.2189597315436241,261.0,1192,0.2146853146853146,307.0,1430,1.0,352.0,352,0.4654545454545454,1024.0,2200,0.0,0.0,0,-1.0,-1.0,-1,40.64,2730,6717
2021-07-27,Tuesday,0.5397867104183757,658.0,1219,0.3950617283950617,128.0,324,0.0,0.0,0,0.2340604026845637,279.0,1192,0.2293706293706293,328.0,1430,1.0,352.0,352,0.4213636363636364,927.0,2200,0.0,0.0,0,-1.0,-1.0,-1,39.78,2672,6717
2021-07-28,Wednesday,0.51681706316653,630.0,1219,0.4753086419753086,154.0,324,0.0,0.0,0,0.2768456375838926,330.0,1192,0.2713286713286713,388.0,1430,1.0,352.0,352,0.479090909090909,1054.0,2200,0.0,0.0,0,-1.0,-1.0,-1,43.29,2908,6717
2021-07-29,Thursday,0.5414273995077933,660.0,1219,0.4166666666666667,135.0,324,0.0,0.0,0,0.2718120805369127,324.0,1192,0.2664335664335664,381.0,1430,1.0,352.0,352,0.5340909090909091,1175.0,2200,0.0,0.0,0,-1.0,-1.0,-1,45.06,3027,6717
2021-07-30,Friday,0.5488105004101723,669.0,1219,0.3765432098765432,122.0,324,0.0,0.0,0,0.2130872483221476,254.0,1192,0.209090909090909,299.0,1430,0.7130681818181818,251.0,352,0.5422727272727272,1193.0,2200,0.0,0.0,0,-1.0,-1.0,-1,41.51,2788,6717
2021-07-31,Saturday,0.6390484003281378,779.0,1219,0.3641975308641975,118.0,324,0.0,0.0,0,0.5989932885906041,714.0,1192,0.5874125874125874,840.0,1430,0.9318181818181818,328.0,352,0.5809090909090909,1278.0,2200,0.0,0.0,0,-1.0,-1.0,-1,60.4,4057,6717
2021-08-01,Sunday,0.5020508613617719,612.0,1219,0.382716049382716,124.0,324,0.0,0.0,0,0.5922818791946308,706.0,1192,0.551048951048951,788.0,1430,0.8579545454545454,302.0,352,0.4645454545454545,1022.0,2200,0.0,0.0,0,-1.0,-1.0,-1,52.91,3554,6717
2021-08-02,Monday,0.4831829368334701,589.0,1219,0.4012345679012346,130.0,324,0.0,0.0,0,0.6342281879194631,756.0,1192,0.5692307692307692,814.0,1430,0.9659090909090908,340.0,352,0.4181818181818181,920.0,2200,0.0,0.0,0,-1.0,-1.0,-1,52.84,3549,6717
2021-08-03,Tuesday,0.5102543068088597,622.0,1219,0.3518518518518518,114.0,324,0.0,0.0,0,0.5738255033557047,684.0,1192,0.5062937062937063,724.0,1430,1.0,352.0,352,0.4490909090909091,988.0,2200,0.0,0.0,0,-1.0,-1.0,-1,51.87,3484,6717
2021-08-04,Wednesday,0.5430680885972108,662.0,1219,0.3425925925925926,111.0,324,0.0,0.0,0,0.514261744966443,613.0,1192,0.4769230769230769,682.0,1430,1.0,352.0,352,0.4590909090909091,1010.0,2200,0.0,0.0,0,-1.0,-1.0,-1,51.06,3430,6717
2021-08-05,Thursday,0.51681706316653,630.0,1219,0.3981481481481481,129.0,324,0.0,0.0,0,0.4941275167785235,589.0,1192,0.4783216783216783,684.0,1430,0.8465909090909091,298.0,352,0.4568181818181818,1005.0,2200,0.0,0.0,0,-1.0,-1.0,-1,49.65,3335,6717
2021-08-06,Friday,0.4831829368334701,589.0,1219,0.2962962962962963,96.0,324,0.0,0.0,0,0.6233221476510067,743.0,1192,0.4531468531468531,648.0,1430,0.9886363636363636,348.0,352,0.4204545454545454,925.0,2200,0.0,0.0,0,-1.0,-1.0,-1,49.86,3349,6717
2021-08-07,Saturday,0.4610336341263331,562.0,1219,0.2716049382716049,88.0,324,0.0,0.0,0,0.5780201342281879,689.0,1192,0.386013986013986,552.0,1430,0.9090909090909092,320.0,352,0.4040909090909091,889.0,2200,0.0,0.0,0,-1.0,-1.0,-1,46.15,3100,6717
2021-08-08,Sunday,0.4265791632485644,520.0,1219,0.2561728395061728,83.0,324,0.0,0.0,0,0.5318791946308725,634.0,1192,0.358041958041958,512.0,1430,0.8238636363636364,290.0,352,0.3636363636363636,800.0,2200,0.0,0.0,0,-1.0,-1.0,-1,42.27,2839,6717
2021-08-09,Monday,0.4831829368334701,589.0,1219,0.3425925925925926,111.0,324,0.0,0.0,0,0.6283557046979866,749.0,1192,0.4181818181818181,598.0,1430,0.9829545454545454,346.0,352,0.42,924.0,2200,0.0,0.0,0,-1.0,-1.0,-1,49.38,3317,6717
2021-08-10,Tuesday,0.5143560295324036,627.0,1219,0.382716049382716,124.0,324,0.0,0.0,0,0.6535234899328859,779.0,1192,0.4531468531468531,648.0,1430,1.0,352.0,352,0.4490909090909091,988.0,2200,0.0,0.0,0,-1.0,-1.0,-1,52.37,3518,6717
2021-08-11,Wednesday,0.5578342904019689,680.0,1219,0.3765432098765432,122.0,324,0.0,0.0,0,0.6124161073825504,730.0,1192,0.4181818181818181,598.0,1430,0.7130681818181818,251.0,352,0.4754545454545454,1046.0,2200,0.0,0.0,0,-1.0,-1.0,-1,51.02,3427,6717
2021-08-12,Thursday,0.431501230516817,526.0,1219,0.3395061728395062,110.0,324,0.0,0.0,0,0.6124161073825504,730.0,1192,0.4937062937062937,706.0,1430,0.7414772727272727,261.0,352,0.4245454545454545,934.0,2200,0.0,0.0,0,-1.0,-1.0,-1,48.64,3267,6717
2021-08-13,Friday,0.4602132895816243,561.0,1219,0.3395061728395062,110.0,324,0.0,0.0,0,0.540268456375839,644.0,1192,0.5300699300699301,758.0,1430,0.7642045454545454,269.0,352,0.4540909090909091,999.0,2200,0.0,0.0,0,-1.0,-1.0,-1,49.74,3341,6717
2021-08-14,Saturday,0.4675963904840032,570.0,1219,0.4012345679012346,130.0,324,0.0,0.0,0,0.62751677852349,748.0,1192,0.6188811188811189,885.0,1430,0.7613636363636364,268.0,352,0.4127272727272727,908.0,2200,0.0,0.0,0,-1.0,-1.0,-1,52.24,3509,6717
2021-08-15,Sunday,0.4643150123051682,566.0,1219,0.3611111111111111,117.0,324,0.0,0.0,0,0.5788590604026845,690.0,1192,0.5552447552447553,794.0,1430,0.7670454545454546,270.0,352,0.3931818181818182,865.0,2200,0.0,0.0,0,-1.0,-1.0,-1,49.16,3302,6717
